369,2.16
370,2.128
371,2.16
372,2.144
373,2.144
374,2.16
375,2.176
376,2.16
377,2.16
378,2.144
379,2.16
380,2.144
381,2.16
382,2.16
383,2.176
384,2.16
385,2.192
386,2.192
387,2.176
388,2.192
389,2.192
390,2.176
391,2.176
392,2.176
393,2.176
394,2.176
395,2.176
396,2.176
397,2.176
398,2.176
399,2.176
400,2.176
401,2.176
402,2.192
403,2.176
404,2.192
405,2.176
406,2.192
407,2.176
408,2.192
409,2.192
410,2.192
411,2.176
412,2.176
413,2.176
414,2.192
415,2.176
416,2.192
417,2.176
418,2.192
419,2.176
420,2.176
421,2.192
422,2.176
423,2.176
424,2.176
425,2.176
426,2.176
427,2.176
428,2.192
429,2.176
430,2.176
431,2.176
432,2.176
433,2.192
434,2.176
435,2.192
436,2.192
437,2.176
438,2.176
439,2.176
440,2.176
441,2.208
442,2.192
443,2.192
444,2.192
445,2.192
446,2.192
447,2.192
448,2.192
449,2.208
450,2.208
451,2.208
452,2.208
453,2.224
454,2.208
455,2.208
456,2.224
457,2.224
458,2.208
459,2.208
460,2.208
461,2.208
462,2.208
463,2.208
464,2.208
465,2.224
466,2.208
467,2.208
468,2.224
469,2.208
470,2.208
471,2.208
472,2.208
473,2.208
474,2.208
475,2.208
476,2.192
477,2.208
478,2.208
479,2.208
480,2.208
481,2.208
482,2.208
483,2.208
484,2.208
485,2.208
486,2.208
487,2.208
488,2.208
489,2.208
490,2.208
491,2.224
492,2.208
493,2.208
494,2.208
495,2.224
496,2.208
497,2.208
498,2.224
499,2.208
500,2.208
501,2.224
502,2.208
503,2.208
504,2.224
505,2.224
506,2.208
507,2.224
508,2.224
509,2.224
510,2.24
511,2.224
512,2.208
513,2.224
514,2.24
515,2.24
516,2.224
517,2.224
518,2.24
519,2.24
520,2.24
521,2.24
522,2.224
523,2.24
524,2.24
525,2.24
526,2.24
527,2.224
528,2.24
529,2.224
530,2.24
531,2.224
532,2.224
533,2.24
534,2.24
535,2.24
536,2.24
537,2.24
538,2.24
539,2.24
540,2.24
541,2.24
542,2.224
543,2.24
544,2.24
545,2.224
546,2.24
547,2.224
548,2.24
549,2.24
550,2.24
551,2.24
552,2.24
553,2.24
554,2.24
555,2.24
556,2.24
557,2.24
558,2.24
559,2.224
560,2.24
561,2.24
562,2.24
563,2.256
564,2.24
565,2.24
566,2.24
567,2.24
568,2.24
569,2.24
570,2.24
571,2.256
572,2.24
573,2.24
574,2.24
575,2.256
576,2.24
577,2.272
578,2.256
579,2.256
580,2.272
581,2.272
582,2.256
583,2.272
584,2.256
585,2.272
586,2.272
587,2.256
588,2.272
589,2.272
590,2.256
591,2.272
592,2.256
593,2.272
594,2.272
595,2.256
596,2.272
597,2.272
598,2.272
599,2.272
600,2.272
601,2.256
602,2.256
603,2.272
604,2.272
605,2.272
606,2.272
607,2.272
608,2.272
609,2.272
610,2.272
611,2.256
612,2.272
613,2.272
614,2.272
615,2.256
616,2.256
617,2.272
618,2.256
619,2.272
620,2.256
621,2.272
622,2.272
623,2.272
624,2.272
625,2.272
626,2.272
627,2.288
628,2.272
629,2.272
630,2.272
631,2.272
632,2.272
633,2.272
634,2.272
635,2.288
636,2.272
637,2.272
638,2.272
639,2.272
640,2.288
641,2.304
642,2.304
643,2.304
644,2.304
645,2.288
646,2.304
647,2.288
648,2.304
649,2.288
650,2.288
651,2.304
652,2.304
653,2.304
654,2.288
655,2.304
656,2.304
657,2.288
658,2.304
659,2.288
660,2.304
661,2.304
662,2.304
663,2.304
664,2.304
665,2.304
666,2.304
667,2.304
668,2.304
669,2.288
670,2.288
671,2.288
672,2.288
673,2.304
674,2.288
675,2.304
676,2.304
677,2.288
678,2.304
679,2.288
680,2.288
681,2.304
682,2.304
683,2.304
684,2.304
685,2.304
686,2.304
687,2.304
688,2.304
689,2.304
690,2.304
691,2.32
692,2.304
693,2.304
694,2.288
695,2.304
696,2.304
697,2.32
698,2.304
699,2.304
700,2.32
701,2.304
702,2.304
703,2.304
704,2.304
705,2.32
706,2.32
707,2.336
708,2.32
709,2.32
710,2.336
711,2.32
712,2.32
713,2.336
714,2.336
715,2.336
716,2.336
717,2.336
718,2.336
719,2.32
720,2.336
721,2.32
722,2.336
723,2.336
724,2.336
725,2.32
726,2.336
727,2.32
728,2.32
729,2.32
730,2.32
731,2.32
732,2.32
733,2.32
734,2.336
735,2.32
736,2.32
737,2.336
738,2.336
739,2.32
740,2.336
741,2.32
742,2.32
743,2.336
744,2.32
745,2.336
746,2.32
747,2.32
748,2.32
749,2.336
750,2.32
751,2.336
752,2.32
753,2.336
754,2.32
755,2.336
756,2.336
757,2.336
758,2.32
759,2.336
760,2.32
761,2.336
762,2.336
763,2.336
764,2.336
765,2.336
766,2.336
767,2.336
768,2.336
769,2.368
770,2.368
771,2.352
772,2.352
773,2.352
774,2.368
775,2.352
776,2.352
777,2.352
778,2.352
779,2.352
780,2.368
781,2.352
782,2.352
783,2.368
784,2.352
785,2.368
786,2.336
787,2.336
788,2.368
789,2.368
790,2.352
791,2.352
792,2.352
793,2.368
794,2.352
795,2.352
796,2.352
797,2.352
798,2.352
799,2.352
800,2.352
801,2.352
802,2.352
803,2.352
804,2.352
805,2.352
806,2.352
807,2.368
808,2.352
809,2.368
810,2.368
811,2.352
812,2.368
813,2.368
814,2.352
815,2.368
816,2.352
817,2.368
818,2.368
819,2.368
820,2.368
821,2.352
822,2.368
823,2.352
824,2.368
825,2.368
826,2.368
827,2.368
828,2.368
829,2.368
830,2.368
831,2.368
832,2.368
833,2.368
834,2.384
835,2.4
836,2.384
837,2.384
838,2.4
839,2.384
840,2.384
841,2.384
842,2.384
843,2.384
844,2.384
845,2.384
846,2.384
847,2.384
848,2.384
849,2.384
850,2.384
851,2.384
852,2.4
853,2.384
854,2.4
855,2.4
856,2.384
857,2.384
858,2.4
859,2.384
860,2.384
861,2.4
862,2.368
863,2.384
864,2.384
865,2.384
866,2.384
867,2.384
868,2.384
869,2.4
870,2.384
871,2.384
872,2.368
873,2.384
874,2.4
875,2.384
876,2.384
877,2.368
878,2.384
879,2.384
880,2.384
881,2.384
882,2.4
883,2.4
884,2.4
885,2.384
886,2.384
887,2.4
888,2.4
889,2.4
890,2.384
891,2.4
892,2.4
893,2.4
894,2.4
895,2.4
896,2.4
897,2.416
898,2.416
899,2.416
900,2.416
901,2.416
902,2.416
903,2.432
904,2.416
905,2.416
906,2.416
907,2.416
908,2.416
909,2.416
910,2.416
911,2.416
912,2.416
913,2.416
914,2.416
915,2.416
916,2.4
917,2.416
918,2.416
919,2.416
920,2.416
921,2.416
922,2.416
923,2.432
924,2.416
925,2.416
926,2.416
927,2.416
928,2.416
929,2.416
930,2.416
931,2.416
932,2.432
933,2.416
934,2.416
935,2.416
936,2.416
937,2.4
938,2.416
939,2.432
940,2.416
941,2.4
942,2.416
943,2.416
944,2.416
945,2.432
946,2.432
947,2.416
948,2.416
949,2.416
950,2.432
951,2.416
952,2.432
953,2.416
954,2.432
955,2.432
956,2.432
957,2.416
958,2.416
959,2.416
960,2.432
961,2.432
962,2.448
963,2.448
964,2.432
965,2.448
966,2.448
967,2.448
968,2.432
969,2.432
970,2.448
971,2.448
972,2.448
973,2.448
974,2.448
975,2.448
976,2.448
977,2.448
978,2.448
979,2.448
980,2.448
981,2.448
982,2.448
983,2.448
984,2.432
985,2.448
986,2.432
987,2.432
988,2.448
989,2.432
990,2.432
991,2.448
992,2.432
993,2.432
994,2.432
995,2.464
996,2.432
997,2.448
998,2.432
999,2.448
1000,2.448
1001,2.464
1002,2.448
1003,2.432
1004,2.432
1005,2.432
1006,2.448
1007,2.448
1008,2.432
1009,2.448
1010,2.448
1011,2.464
1012,2.448
1013,2.464
1014,2.448
1015,2.448
1016,2.432
1017,2.448
1018,2.448
1019,2.448
1020,2.448
1021,2.464
1022,2.448
1023,2.464
1024,2.464
1025,2.48
1026,2.48
1027,2.48
1028,2.464
1029,2.48
1030,2.464
1031,2.448
1032,2.464
1033,2.464
1034,2.48
1035,2.464
1036,2.48
1037,2.48
1038,2.48
1039,2.48
1040,2.464
1041,2.464
1042,2.48
1043,2.48
1044,2.48
1045,2.48
1046,2.464
1047,2.48
1048,2.464
1049,2.48
1050,2.48
1051,2.48
1052,2.48
1053,2.48
1054,2.464
1055,2.464
1056,2.464
1057,2.48
1058,2.464
1059,2.464
1060,2.48
1061,2.464
1062,2.464
1063,2.48
1064,2.464
1065,2.464
1066,2.48
1067,2.48
1068,2.464
1069,2.464
1070,2.48
1071,2.48
1072,2.464
1073,2.48
1074,2.48
1075,2.48
1076,2.48
1077,2.48
1078,2.48
1079,2.48
1080,2.48
1081,2.48
1082,2.48
1083,2.48
1084,2.48
1085,2.48
1086,2.48
1087,2.48
1088,2.48
1089,2.496
1090,2.496
1091,2.512
1092,2.496
1093,2.512
1094,2.496
1095,2.496
1096,2.496
1097,2.512
1098,2.512
1099,2.512
1100,2.512
1101,2.48
1102,2.512
1103,2.512
1104,2.496
1105,2.512
1106,2.512
1107,2.512
1108,2.496
1109,2.496
1110,2.496
1111,2.496
1112,2.496
1113,2.496
1114,2.496
1115,2.512
1116,2.512
1117,2.496
1118,2.496
1119,2.496
1120,2.496
1121,2.512
1122,2.496
1123,2.496
1124,2.496
1125,2.496
1126,2.512
1127,2.496
1128,2.512
1129,2.512
1130,2.496
1131,2.512
1132,2.512
1133,2.496
1134,2.512
1135,2.512
1136,2.512
1137,2.512
1138,2.512
1139,2.512
1140,2.512
1141,2.512
1142,2.512
1143,2.496
1144,2.512
1145,2.512
1146,2.528
1147,2.512
1148,2.496
1149,2.496
1150,2.512
1151,2.496
1152,2.496
1153,2.528
1154,2.528
1155,2.544
1156,2.528
1157,2.528
1158,2.544
1159,2.528
1160,2.544
1161,2.512
1162,2.528
1163,2.528
1164,2.528
1165,2.528
1166,2.544
1167,2.528
1168,2.528
1169,2.528
1170,2.528
1171,2.544
1172,2.528
1173,2.544
1174,2.544
1175,2.528
1176,2.528
1177,2.544
1178,2.528
1179,2.528
1180,2.528
1181,2.528
1182,2.528
1183,2.528
1184,2.528
1185,2.528
1186,2.544
1187,2.528
1188,2.528
1189,2.528
1190,2.528
1191,2.528
1192,2.528
1193,2.528
1194,2.528
1195,2.528
1196,2.528
1197,2.544
1198,2.528
1199,2.528
1200,2.528
1201,2.528
1202,2.56
1203,2.544
1204,2.528
1205,2.544
1206,2.544
1207,2.528
1208,2.544
1209,2.528
1210,2.544
1211,2.544
1212,2.544
1213,2.528
1214,2.544
1215,2.544
1216,2.544
1217,2.56
1218,2.544
1219,2.56
1220,2.56
1221,2.56
1222,2.56
1223,2.56
1224,2.56
1225,2.56
1226,2.56
1227,2.576
1228,2.56
1229,2.56
1230,2.544
1231,2.56
1232,2.56
1233,2.56
1234,2.56
1235,2.544
1236,2.56
1237,2.56
1238,2.56
1239,2.56
1240,2.56
1241,2.56
1242,2.544
1243,2.56
1244,2.56
1245,2.576
1246,2.56
1247,2.56
1248,2.56
1249,2.56
1250,2.56
1251,2.544
1252,2.56
1253,2.56
1254,2.56
1255,2.576
1256,2.56
1257,2.576
1258,2.56
1259,2.56
1260,2.56
1261,2.56
1262,2.56
1263,2.576
1264,2.576
1265,2.56
1266,2.576
1267,2.56
1268,2.56
1269,2.56
1270,2.56
1271,2.576
1272,2.576
1273,2.576
1274,2.576
1275,2.56
1276,2.56
1277,2.576
1278,2.56
1279,2.576
1280,2.56
1281,2.592
1282,2.592
1283,2.592
1284,2.592
1285,2.592
1286,2.592
1287,2.592
1288,2.592
1289,2.592
1290,2.592
1291,2.592
1292,2.576
1293,2.592
1294,2.592
1295,2.592
1296,2.592
1297,2.592
1298,2.592
1299,2.592
1300,2.592
1301,2.608
1302,2.576
1303,2.608
1304,2.592
1305,2.592
1306,2.592
1307,2.592
1308,2.592
1309,2.592
1310,2.576
1311,2.576
1312,2.592
1313,2.608
1314,2.592
1315,2.592
1316,2.592
1317,2.576
1318,2.592
1319,2.592
1320,2.592
1321,2.592
1322,2.592
1323,2.608
1324,2.592
1325,2.592
1326,2.592
1327,2.592
1328,2.592
1329,2.608
1330,2.592
1331,2.608
1332,2.608
1333,2.592
1334,2.592
1335,2.592
1336,2.592
1337,2.592
1338,2.608
1339,2.592
1340,2.608
1341,2.592
1342,2.592
1343,2.608
1344,2.592
1345,2.624
1346,2.608
1347,2.624
1348,2.624
1349,2.624
1350,2.624
1351,2.624
1352,2.608
1353,2.624
1354,2.64
1355,2.608
1356,2.624
1357,2.624
1358,2.624
1359,2.624
1360,2.624
1361,2.608
1362,2.624
1363,2.624
1364,2.624
1365,2.624
1366,2.624
1367,2.624
1368,2.624
1369,2.624
1370,2.624
1371,2.624
1372,2.624
1373,2.608
1374,2.608
1375,2.624
1376,2.624
1377,2.624
1378,2.624
1379,2.608
1380,2.608
1381,2.624
1382,2.624
1383,2.608
1384,2.608
1385,2.608
1386,2.624
1387,2.624
1388,2.608
1389,2.608
1390,2.624
1391,2.624
1392,2.64
1393,2.64
1394,2.624
1395,2.64
1396,2.624
1397,2.624
1398,2.624
1399,2.624
1400,2.624
1401,2.624
1402,2.64
1403,2.624
1404,2.64
1405,2.64
1406,2.64
1407,2.64
1408,2.64
1409,2.656
1410,2.656
1411,2.656
1412,2.656
1413,2.656
1414,2.656
1415,2.656
1416,2.656
1417,2.656
1418,2.64
1419,2.672
1420,2.656
1421,2.656
1422,2.656
1423,2.672
1424,2.656
1425,2.64
1426,2.64
1427,2.64
1428,2.656
1429,2.656
1430,2.672
1431,2.656
1432,2.656
1433,2.656
1434,2.656
1435,2.656
1436,2.656
1437,2.672
1438,2.656
1439,2.656
1440,2.656
1441,2.656
1442,2.656
1443,2.672
1444,2.656
1445,2.656
1446,2.656
1447,2.64
1448,2.656
1449,2.672
1450,2.656
1451,2.656
1452,2.656
1453,2.656
1454,2.656
1455,2.656
1456,2.656
1457,2.672
1458,2.672
1459,2.656
1460,2.656
1461,2.656
1462,2.672
1463,2.672
1464,2.672
1465,2.672
1466,2.672
1467,2.672
1468,2.672
1469,2.672
1470,2.672
1471,2.672
1472,2.672
1473,2.688
1474,2.688
1475,2.688
1476,2.704
1477,2.688
1478,2.688
1479,2.704
1480,2.688
1481,2.688
1482,2.688
1483,2.704
1484,2.688
1485,2.688
1486,2.704
1487,2.704
1488,2.688
1489,2.688
1490,2.688
1491,2.688
1492,2.688
1493,2.688
1494,2.688
1495,2.688
1496,2.688
1497,2.688
1498,2.688
1499,2.688
1500,2.688
1501,2.688
1502,2.704
1503,2.688
1504,2.688
1505,2.688
1506,2.688
1507,2.688
1508,2.688
1509,2.688
1510,2.688
1511,2.688
1512,2.688
1513,2.704
1514,2.704
1515,2.704
1516,2.704
1517,2.704
1518,2.704
1519,2.704
1520,2.704
1521,2.704
1522,2.704
1523,2.72
1524,2.704
1525,2.704
1526,2.704
1527,2.704
1528,2.704
1529,2.72
1530,2.72
1531,2.72
1532,2.72
1533,2.704
1534,2.704
1535,2.72
1536,2.72
1537,2.736
1538,2.736
1539,2.736
1540,2.736
1541,2.736
1542,2.736
1543,2.736
1544,2.752
1545,2.736
1546,2.736
1547,2.752
1548,2.752
1549,2.736
1550,2.736
1551,2.736
1552,2.736
1553,2.736
1554,2.736
1555,2.736
1556,2.736
1557,2.736
1558,2.736
1559,2.736
1560,2.736
1561,2.736
1562,2.72
1563,2.72
1564,2.736
1565,2.752
1566,2.736
1567,2.736
1568,2.736
1569,2.736
1570,2.736
1571,2.72
1572,2.752
1573,2.72
1574,2.736
1575,2.736
1576,2.736
1577,2.736
1578,2.736
1579,2.736
1580,2.736
1581,2.736
1582,2.736
1583,2.736
1584,2.752
1585,2.752
1586,2.752
1587,2.736
1588,2.752
1589,2.736
1590,2.752
1591,2.752
1592,2.736
1593,2.752
1594,2.752
1595,2.752
1596,2.752
1597,2.752
1598,2.752
1599,2.752
1600,2.752
1601,2.784
1602,2.768
1603,2.768
1604,2.784
1605,2.768
1606,2.784
1607,2.784
1608,2.768
1609,2.784
1610,2.784
1611,2.768
1612,2.784
1613,2.784
1614,2.768
1615,2.752
1616,2.784
1617,2.784
1618,2.784
1619,2.784
1620,2.768
1621,2.784
1622,2.768
1623,2.784
1624,2.752
1625,2.768
1626,2.784
1627,2.768
1628,2.768
1629,2.784
1630,2.784
1631,2.784
1632,2.768
1633,2.784
1634,2.768
1635,2.752
1636,2.784
1637,2.768
1638,2.768
1639,2.768
1640,2.768
1641,2.784
1642,2.784
1643,2.784
1644,2.784
1645,2.768
1646,2.784
1647,2.784
1648,2.784
1649,2.784
1650,2.8
1651,2.8
1652,2.784
1653,2.784
1654,2.784
1655,2.8
1656,2.8
1657,2.8
1658,2.8
1659,2.8
1660,2.8
1661,2.8
1662,2.784
1663,2.8
1664,2.784
1665,2.816
1666,2.816
1667,2.816
1668,2.816
1669,2.816
1670,2.816
1671,2.816
1672,2.816
1673,2.816
1674,2.8
1675,2.816
1676,2.816
1677,2.816
1678,2.816
1679,2.816
1680,2.816
1681,2.816
1682,2.816
1683,2.816
1684,2.816
1685,2.816
1686,2.816
1687,2.816
1688,2.816
1689,2.816
1690,2.816
1691,2.816
1692,2.816
1693,2.816
1694,2.816
1695,2.816
1696,2.816
1697,2.816
1698,2.816
1699,2.816
1700,2.816
1701,2.832
1702,2.816
1703,2.816
1704,2.816
1705,2.816
1706,2.832
1707,2.832
1708,2.816
1709,2.816
1710,2.816
1711,2.816
1712,2.832
1713,2.816
1714,2.816
1715,2.832
1716,2.832
1717,2.816
1718,2.832
1719,2.816
1720,2.832
1721,2.832
1722,2.832
1723,2.832
1724,2.816
1725,2.832
1726,2.848
1727,2.848
1728,2.832
1729,2.864
1730,2.848
1731,2.864
1732,2.864
1733,2.864
1734,2.848
1735,2.848
1736,2.864
1737,2.864
1738,2.848
1739,2.848
1740,2.864
1741,2.848
1742,2.848
1743,2.848
1744,2.848
1745,2.848
1746,2.864
1747,2.848
1748,2.848
1749,2.864
1750,2.848
1751,2.848
1752,2.864
1753,2.848
1754,2.848
1755,2.864
1756,2.864
1757,2.848
1758,2.864
1759,2.864
1760,2.848
1761,2.848
1762,2.864
1763,2.848
1764,2.848
1765,2.864
1766,2.848
1767,2.864
1768,2.864
1769,2.864
1770,2.864
1771,2.864
1772,2.864
1773,2.848
1774,2.848
1775,2.864
1776,2.864
1777,2.864
1778,2.864
1779,2.864
1780,2.848
1781,2.864
1782,2.864
1783,2.864
1784,2.864
1785,2.88
1786,2.88
1787,2.88
1788,2.88
1789,2.896
1790,2.88
1791,2.88
1792,2.88
1793,2.896
1794,2.896
1795,2.896
1796,2.896
1797,2.912
1798,2.896
1799,2.912
1800,2.896
1801,2.896
1802,2.896
1803,2.896
1804,2.88
1805,2.912
1806,2.896
1807,2.896
1808,2.896
1809,2.896
1810,2.912
1811,2.896
1812,2.896
1813,2.896
1814,2.896
1815,2.896
1816,2.88
1817,2.896
1818,2.896
1819,2.896
1820,2.896
1821,2.88
1822,2.912
1823,2.88
1824,2.896
1825,2.896
1826,2.88
1827,2.896
1828,2.912
1829,2.88
1830,2.88
1831,2.896
1832,2.912
1833,2.912
1834,2.896
1835,2.912
1836,2.896
1837,2.896
1838,2.896
1839,2.912
1840,2.896
1841,2.896
1842,2.912
1843,2.912
1844,2.912
1845,2.912
1846,2.912
1847,2.912
1848,2.912
1849,2.928
1850,2.912
1851,2.912
1852,2.912
1853,2.912
1854,2.928
1855,2.928
1856,2.912
1857,2.944
1858,2.944
1859,2.944
1860,2.944
1861,2.944
1862,2.928
1863,2.944
1864,2.928
1865,2.944
1866,2.944
1867,2.944
1868,2.928
1869,2.944
1870,2.944
1871,2.944
1872,2.928
1873,2.928
1874,2.944
1875,2.944
1876,2.944
1877,2.944
1878,2.928
1879,2.928
1880,2.944
1881,2.928
1882,2.928
1883,2.928
1884,2.944
1885,2.944
1886,2.928
1887,2.928
1888,2.928
1889,2.944
1890,2.944
1891,2.944
1892,2.944
1893,2.928
1894,2.944
1895,2.944
1896,2.96
1897,2.944
1898,2.928
1899,2.928
1900,2.944
1901,2.944
1902,2.928
1903,2.928
1904,2.944
1905,2.944
1906,2.944
1907,2.944
1908,2.944
1909,2.96
1910,2.944
1911,2.944
1912,2.944
1913,2.96
1914,2.944
1915,2.96
1916,2.96
1917,2.976
1918,2.96
1919,2.96
1920,2.96
1921,2.992
1922,2.976
1923,2.976
1924,2.992
1925,2.976
1926,2.976
1927,2.976
1928,2.992
1929,2.992
1930,2.992
1931,2.992
1932,2.976
1933,2.976
1934,2.976
1935,2.976
1936,2.976
1937,2.976
1938,2.976
1939,2.976
1940,2.976
1941,2.976
1942,2.976
1943,2.976
1944,2.976
1945,2.976
1946,2.976
1947,2.976
1948,2.96
1949,2.976
1950,2.976
1951,2.976
1952,2.976
1953,2.976
1954,2.976
1955,2.976
1956,2.976
1957,2.976
1958,2.976
1959,2.976
1960,2.976
1961,2.976
1962,2.976
1963,2.992
1964,2.976
1965,2.992
1966,2.992
1967,2.976
1968,2.976
1969,2.992
1970,2.976
1971,2.976
1972,2.992
1973,2.976
1974,3.008
1975,2.976
1976,2.992
1977,2.992
1978,2.992
1979,2.992
1980,2.992
1981,2.992
1982,3.008
1983,3.008
1984,2.992
1985,3.024
1986,3.008
1987,3.008
1988,3.008
1989,3.024
1990,3.008
1991,3.008
1992,3.024
1993,3.008
1994,3.008
1995,3.008
1996,3.024
1997,3.024
1998,3.024
1999,3.024
2000,3.008
2001,3.008
2002,3.008
2003,3.024
2004,3.008
2005,3.008
2006,3.008
2007,3.024
2008,3.008
2009,3.024
2010,3.008
2011,3.008
2012,3.008
2013,3.008
2014,3.008
2015,3.008
2016,3.024
2017,3.008
2018,3.024
2019,3.024
2020,3.024
2021,3.008
2022,3.008
2023,3.008
2024,3.024
2025,3.008
2026,3.008
2027,3.008
2028,3.008
2029,3.024
2030,3.008
2031,3.024
2032,3.024
2033,3.024
2034,3.024
2035,3.008
2036,3.04
2037,3.04
2038,3.024
2039,3.04
2040,3.024
2041,3.04
2042,3.04
2043,3.04
2044,3.04
2045,3.04
2046,3.024
2047,3.04
2048,3.04
2049,3.056
2050,3.056
2051,3.056
2052,3.056
2053,3.072
2054,3.072
2055,3.056
2056,3.056
2057,3.04
2058,3.056
2059,3.056
2060,3.056
2061,3.056
2062,3.056
2063,3.056
2064,3.056
2065,3.056
2066,3.056
2067,3.072
2068,3.056
2069,3.072
2070,3.056
2071,3.056
2072,3.056
2073,3.056
2074,3.056
2075,3.056
2076,3.04
2077,3.056
2078,3.056
2079,3.056
2080,3.056
2081,3.056
2082,3.056
2083,3.056
2084,3.072
2085,3.056
2086,3.056
2087,3.072
2088,3.056
2089,3.072
2090,3.072
2091,3.056
2092,3.072
2093,3.072
2094,3.072
2095,3.072
2096,3.056
2097,3.072
2098,3.056
2099,3.072
2100,3.072
2101,3.072
2102,3.072
2103,3.056
2104,3.088
2105,3.088
2106,3.072
2107,3.088
2108,3.088
2109,3.088
2110,3.072
2111,3.088
2112,3.072
2113,3.088
2114,3.088
2115,3.104
2116,3.104
2117,3.088
2118,3.088
2119,3.088
2120,3.104
2121,3.104
2122,3.088
2123,3.104
2124,3.088
2125,3.088
2126,3.088
2127,3.104
2128,3.104
2129,3.072
2130,3.104
2131,3.104
2132,3.104
2133,3.104
2134,3.088
2135,3.104
2136,3.104
2137,3.088
2138,3.104
2139,3.088
2140,3.104
2141,3.088
2142,3.104
