==4776== NVPROF is profiling process 4776, command: ./main_separate 2 0
==4776== Profiling application: ./main_separate 2 0
==4776== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,us,,,,,,,,B,B,MB,GB/s,,,,
569.568454,724.004000,,,,,,,,,,4.000000,5.395343,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
570.306218,694.564000,,,,,,,,,,4.000000,5.624032,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
571.002030,681.604000,,,,,,,,,,4.000000,5.730967,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
571.685074,680.420000,,,,,,,,,,4.000000,5.740939,"GeForce GTX 950 (0)","1","14","[CUDA memcpy HtoD]"
572.209493,145.025000,4096,1,1,256,1,1,8,0,0,,,"GeForce GTX 950 (0)","1","13","kernel_vectorAdd(float const *, float const *, int, float*) [215]"
572.356918,913.702000,,,,,,,,,,4.000000,4.275190,"GeForce GTX 950 (0)","1","13","[CUDA memcpy DtoH]"
572.379446,141.345000,4096,1,1,256,1,1,8,0,0,,,"GeForce GTX 950 (0)","1","14","kernel_vectorAdd(float const *, float const *, int, float*) [221]"
573.486397,826.085000,,,,,,,,,,4.000000,4.728630,"GeForce GTX 950 (0)","1","14","[CUDA memcpy DtoH]"
