==12679== NVPROF is profiling process 12679, command: ./main 16 0
==12679== Profiling application: ./main 16 0
==12679== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,ms,,,,,,,,B,B,MB,GB/s,,,,
575.617269,0.154688,4096,1,1,256,1,1,8,0,0,,,"GeForce GTX 950 (0)","1","24","kernel_vectorAdd(float const *, float const *, int, int, float*) [338]"
575.984630,0.153633,4096,1,1,256,1,1,8,0,0,,,"GeForce GTX 950 (0)","1","25","kernel_vectorAdd(float const *, float const *, int, int, float*) [345]"
576.230487,0.762659,,,,,,,,,,4.000000,5.121883,"GeForce GTX 950 (0)","1","21","[CUDA memcpy DtoH]"
576.351352,0.154016,4096,1,1,256,1,1,8,0,0,,,"GeForce GTX 950 (0)","1","26","kernel_vectorAdd(float const *, float const *, int, int, float*) [352]"
576.728089,0.153217,4096,1,1,256,1,1,8,0,0,,,"GeForce GTX 950 (0)","1","27","kernel_vectorAdd(float const *, float const *, int, int, float*) [359]"
576.998906,0.769731,,,,,,,,,,4.000000,5.074825,"GeForce GTX 950 (0)","1","22","[CUDA memcpy DtoH]"
577.091546,0.151745,4096,1,1,256,1,1,8,0,0,,,"GeForce GTX 950 (0)","1","28","kernel_vectorAdd(float const *, float const *, int, int, float*) [366]"
577.471708,0.151585,4096,1,1,256,1,1,8,0,0,,,"GeForce GTX 950 (0)","1","14","kernel_vectorAdd(float const *, float const *, int, int, float*) [268]"
577.774589,0.719075,,,,,,,,,,4.000000,5.432326,"GeForce GTX 950 (0)","1","23","[CUDA memcpy DtoH]"
577.854493,0.153601,4096,1,1,256,1,1,8,0,0,,,"GeForce GTX 950 (0)","1","15","kernel_vectorAdd(float const *, float const *, int, int, float*) [275]"
578.227071,0.142016,4096,1,1,256,1,1,8,0,0,,,"GeForce GTX 950 (0)","1","16","kernel_vectorAdd(float const *, float const *, int, int, float*) [282]"
578.494944,0.658786,,,,,,,,,,4.000000,5.929467,"GeForce GTX 950 (0)","1","24","[CUDA memcpy DtoH]"
579.155010,0.658787,,,,,,,,,,4.000000,5.929458,"GeForce GTX 950 (0)","1","25","[CUDA memcpy DtoH]"
579.815077,0.658786,,,,,,,,,,4.000000,5.929467,"GeForce GTX 950 (0)","1","26","[CUDA memcpy DtoH]"
580.475111,0.658787,,,,,,,,,,4.000000,5.929458,"GeForce GTX 950 (0)","1","27","[CUDA memcpy DtoH]"
581.135146,0.658755,,,,,,,,,,4.000000,5.929746,"GeForce GTX 950 (0)","1","28","[CUDA memcpy DtoH]"
581.795149,0.659618,,,,,,,,,,4.000000,5.921988,"GeForce GTX 950 (0)","1","14","[CUDA memcpy DtoH]"
582.456015,0.658755,,,,,,,,,,4.000000,5.929746,"GeForce GTX 950 (0)","1","15","[CUDA memcpy DtoH]"
583.116082,0.658754,,,,,,,,,,4.000000,5.929755,"GeForce GTX 950 (0)","1","16","[CUDA memcpy DtoH]"
